"X1","id","category","sub_category","order_date","sales"
4621,"RM-19675","Office Supplies","Binders",2017-12-24,90.48
4622,"SF-20965","Office Supplies","Storage",2015-10-05,77.55
4623,"SO-20335","Office Supplies","Supplies",2017-09-09,8.832
4624,"SO-20335","Office Supplies","Paper",2017-09-09,177.536
4625,"SO-20335","Office Supplies","Storage",2017-09-09,258.48
4626,"SO-20335","Furniture","Furnishings",2017-09-09,14.136
4627,"CK-12760","Office Supplies","Storage",2016-11-13,77.55
4628,"CK-12760","Office Supplies","Storage",2016-11-13,24.88
4629,"CK-12760","Office Supplies","Art",2016-11-13,140.75
4630,"CK-12760","Office Supplies","Storage",2016-11-13,36.63
4631,"GA-14725","Furniture","Furnishings",2015-10-15,17.14
4632,"BD-11725","Office Supplies","Labels",2017-08-03,51.75
4633,"BD-11725","Furniture","Furnishings",2017-08-03,123.96
4634,"DS-13180","Furniture","Bookcases",2015-08-21,586.398
4635,"DS-13180","Office Supplies","Storage",2015-08-21,80.98
4636,"BS-11380","Office Supplies","Storage",2017-03-12,242.94
4637,"AP-10915","Office Supplies","Art",2017-04-27,123.92
4638,"AP-10915","Office Supplies","Art",2017-04-27,12.39
4639,"AP-10915","Office Supplies","Art",2017-04-27,47.3
4640,"JF-15565","Technology","Copiers",2016-09-11,1599.92
4641,"JF-15565","Office Supplies","Envelopes",2016-09-11,11.09
4642,"HA-14905","Office Supplies","Binders",2017-10-22,3.168
4643,"HA-14905","Furniture","Chairs",2017-10-22,579.136
4644,"Co-12640","Office Supplies","Binders",2015-08-02,6.368
4645,"Co-12640","Technology","Machines",2015-08-02,558.4
4646,"BC-11125","Furniture","Chairs",2016-08-12,145.764
4647,"EB-13840","Office Supplies","Paper",2014-05-30,13.62
4648,"DB-13360","Furniture","Chairs",2016-04-26,434.646
4649,"KB-16585","Office Supplies","Paper",2017-05-14,440.19
4650,"KB-16585","Office Supplies","Supplies",2017-05-14,64.4
4651,"AH-10120","Office Supplies","Paper",2017-04-08,244.55
4652,"AH-10120","Office Supplies","Paper",2017-04-08,195.76
4653,"GH-14410","Office Supplies","Paper",2017-02-17,11.76
4654,"GH-14410","Office Supplies","Storage",2017-02-17,166.45
4655,"KT-16480","Office Supplies","Fasteners",2017-06-24,2.88
4656,"KH-16330","Office Supplies","Storage",2014-05-05,45.248
4657,"SV-20785","Office Supplies","Art",2015-05-03,59.904
4658,"SV-20785","Office Supplies","Appliances",2015-05-03,23.696
4659,"SV-20785","Office Supplies","Paper",2015-05-03,7.968
4660,"SV-20785","Office Supplies","Appliances",2015-05-03,18.2
4661,"SV-20785","Technology","Accessories",2015-05-03,27.552
4662,"SV-20785","Furniture","Chairs",2015-05-03,844.116
4663,"SV-20785","Office Supplies","Storage",2015-05-03,76.752
4664,"PO-18850","Office Supplies","Labels",2016-09-18,3
4665,"AC-10450","Office Supplies","Binders",2016-09-22,7.506
4666,"AC-10450","Office Supplies","Labels",2016-09-22,16.56
4667,"KB-16585","Furniture","Furnishings",2016-01-10,79.92
4668,"KB-16585","Technology","Accessories",2016-01-10,69.98
4669,"DB-13555","Office Supplies","Binders",2017-05-06,11.06
4670,"DB-13555","Furniture","Bookcases",2017-05-06,623.4648
4671,"DB-13555","Office Supplies","Storage",2017-05-06,772.68
4672,"KL-16645","Office Supplies","Appliances",2016-07-31,283.14
4673,"KL-16645","Technology","Phones",2016-07-31,635.96
4674,"KL-16645","Technology","Phones",2016-07-31,118.99
4675,"KL-16645","Furniture","Furnishings",2016-07-31,272.94
4676,"AG-10270","Furniture","Furnishings",2017-03-27,15.008
4677,"JF-15295","Office Supplies","Binders",2014-03-14,33.088
4678,"JF-15295","Office Supplies","Storage",2014-03-14,80.98
4679,"JF-15295","Technology","Accessories",2014-03-14,82.8
4680,"JF-15295","Office Supplies","Storage",2014-03-14,21.36
4681,"JF-15295","Office Supplies","Binders",2014-03-14,62.048
4682,"RE-19450","Office Supplies","Fasteners",2016-07-14,29.61
4683,"MV-18190","Technology","Phones",2016-12-01,863.928
4684,"GB-14530","Furniture","Tables",2016-08-29,241.92
4685,"GB-14530","Furniture","Bookcases",2016-08-29,163.88
4686,"GB-14530","Office Supplies","Binders",2016-08-29,3.486
4687,"GB-14530","Office Supplies","Fasteners",2016-08-29,10.584
4688,"HL-15040","Technology","Phones",2016-06-24,440.91
4689,"BP-11155","Office Supplies","Binders",2017-03-30,5.715
4690,"CT-11995","Furniture","Furnishings",2014-12-20,51.968
4691,"CT-11995","Technology","Accessories",2014-12-20,71.976
4692,"CT-11995","Furniture","Chairs",2014-12-20,242.352
4693,"CT-11995","Office Supplies","Paper",2014-12-20,221.92
4694,"CT-11995","Office Supplies","Paper",2014-12-20,8.448
4695,"JL-15835","Office Supplies","Binders",2015-12-17,29.52
4696,"JL-15835","Furniture","Chairs",2015-12-17,302.94
4697,"JL-15835","Furniture","Chairs",2015-12-17,142.36
4698,"JL-15835","Furniture","Chairs",2015-12-17,546.66
4699,"JL-15835","Furniture","Furnishings",2015-12-17,212.13
4700,"JK-16120","Office Supplies","Art",2017-05-11,5.248
4701,"JK-16120","Office Supplies","Storage",2017-05-11,74.416
4702,"JK-16120","Office Supplies","Paper",2017-05-11,6.848
4703,"JK-16120","Furniture","Furnishings",2017-05-11,7.996
4704,"DH-13075","Office Supplies","Appliances",2016-06-24,8.712
4705,"AG-10900","Office Supplies","Supplies",2016-05-17,65.17
4706,"AG-10900","Office Supplies","Labels",2016-05-17,14.62
4707,"AG-10900","Furniture","Furnishings",2016-05-17,173.24
4708,"WB-21850","Office Supplies","Binders",2017-06-29,895.92
4709,"WB-21850","Office Supplies","Storage",2017-06-29,130.71
4710,"WB-21850","Office Supplies","Art",2017-06-29,11.68
4711,"WB-21850","Technology","Accessories",2017-06-29,62.31
4712,"JO-15280","Office Supplies","Binders",2014-03-31,0.852
4713,"EJ-13720","Office Supplies","Paper",2014-12-16,36.288
4714,"EJ-13720","Furniture","Furnishings",2014-12-16,56.568
4715,"AB-10105","Technology","Phones",2017-05-18,344.704
4716,"LT-16765","Technology","Phones",2015-05-12,201.584
4717,"CM-12655","Furniture","Tables",2017-12-03,521.96
4718,"EM-13960","Office Supplies","Art",2015-12-12,8.22
4719,"DJ-13420","Office Supplies","Paper",2015-10-10,45.36
4720,"DE-13255","Office Supplies","Storage",2015-04-18,947.17
4721,"DE-13255","Office Supplies","Paper",2015-04-18,61.96
4722,"NR-18550","Furniture","Tables",2014-06-07,268.935
4723,"CK-12325","Office Supplies","Art",2017-09-01,7.58
4724,"JF-15490","Office Supplies","Labels",2016-05-22,14.73
4725,"LB-16795","Office Supplies","Binders",2016-11-11,9.888
4726,"LB-16795","Office Supplies","Appliances",2016-11-11,671.544
4727,"MP-18175","Office Supplies","Storage",2014-11-25,1117.92
4728,"MP-18175","Furniture","Bookcases",2014-11-25,275.952
4729,"LH-16900","Office Supplies","Binders",2014-11-07,123.144
4730,"SV-20935","Technology","Accessories",2016-07-18,15.576
4731,"RB-19435","Office Supplies","Paper",2015-03-29,212.64
4732,"RB-19435","Office Supplies","Paper",2015-03-29,9.87
4733,"RB-19435","Technology","Accessories",2015-03-29,53.25
4734,"RB-19435","Furniture","Furnishings",2015-03-29,19.92
4735,"Dl-13600","Furniture","Chairs",2016-04-07,658.746
4736,"PS-19045","Office Supplies","Binders",2015-06-13,8.26
4737,"PS-19045","Office Supplies","Binders",2015-06-13,29.84
4738,"PS-19045","Technology","Accessories",2015-06-13,67.98
4739,"GT-14755","Office Supplies","Labels",2015-02-18,61.06
4740,"GT-14755","Furniture","Tables",2015-02-18,35.544
4741,"CS-12355","Office Supplies","Labels",2017-11-12,9.96
4742,"CS-12355","Office Supplies","Art",2017-11-12,9.21
4743,"CS-12355","Office Supplies","Supplies",2017-11-12,27.93
4744,"JD-16060","Office Supplies","Fasteners",2017-03-05,7.9
4745,"JD-16060","Office Supplies","Storage",2017-03-05,221.16
4746,"JD-16060","Office Supplies","Binders",2017-03-05,127.96
4747,"JD-16060","Office Supplies","Binders",2017-03-05,18.69
4748,"TS-21160","Office Supplies","Supplies",2016-03-03,25.35
4749,"TS-21160","Furniture","Furnishings",2016-03-03,35.28
4750,"BV-11245","Office Supplies","Paper",2016-12-24,33.4
4751,"DL-13495","Technology","Machines",2016-10-07,837.6
4752,"EB-13870","Technology","Phones",2016-12-09,40.68
4753,"ES-14020","Furniture","Chairs",2017-11-20,209.568
4754,"JB-15925","Technology","Accessories",2015-12-12,22.368
4755,"SC-20380","Office Supplies","Binders",2017-02-03,3.882
4756,"SC-20380","Office Supplies","Paper",2017-02-03,115.296
4757,"EB-13870","Office Supplies","Binders",2017-09-21,1.908
4758,"TC-21475","Office Supplies","Binders",2017-04-30,43.372
4759,"SG-20605","Technology","Phones",2014-11-03,783.96
4760,"SG-20605","Office Supplies","Binders",2014-11-03,48.896
4761,"SG-20605","Office Supplies","Binders",2014-11-03,7.856
4762,"BM-11785","Office Supplies","Labels",2016-12-30,5.904
4763,"BM-11785","Office Supplies","Supplies",2016-12-30,13.712
4764,"NR-18550","Office Supplies","Envelopes",2014-09-17,182.94
4765,"PG-18820","Office Supplies","Art",2017-11-24,27.76
4766,"DB-13270","Office Supplies","Art",2015-04-24,25.99
4767,"NS-18640","Technology","Accessories",2015-03-09,113.52
4768,"NS-18640","Technology","Phones",2015-03-09,359.88
4769,"CS-11860","Office Supplies","Paper",2017-06-02,25.344
4770,"CC-12430","Office Supplies","Binders",2016-09-19,11.952
4771,"CC-12430","Office Supplies","Supplies",2016-09-19,6.24
4772,"AC-10450","Technology","Phones",2014-10-31,742.336
4773,"CM-12385","Furniture","Furnishings",2017-11-23,6.464
4774,"CM-12385","Office Supplies","Labels",2017-11-23,11.52
4775,"CM-12385","Technology","Phones",2017-11-23,222.384
4776,"EK-13795","Office Supplies","Art",2017-11-16,23.36
4777,"CK-12760","Office Supplies","Labels",2016-02-19,8.67
4778,"CK-12760","Office Supplies","Supplies",2016-02-19,25.71
4779,"PK-19075","Office Supplies","Appliances",2017-11-07,100.94
4780,"MH-18025","Furniture","Chairs",2014-07-08,63.882
4781,"SC-20725","Furniture","Chairs",2014-11-07,683.144
4782,"SC-20725","Office Supplies","Binders",2014-11-07,1.476
4783,"SC-20725","Office Supplies","Supplies",2014-11-07,40.712
4784,"GB-14575","Office Supplies","Paper",2017-01-28,279.9
4785,"IM-15070","Office Supplies","Art",2015-12-11,13.12
4786,"IM-15070","Furniture","Bookcases",2015-12-11,69.576
4787,"IM-15070","Office Supplies","Art",2015-12-11,4.224
4788,"IM-15070","Technology","Accessories",2015-12-11,58.08
4789,"IM-15070","Furniture","Furnishings",2015-12-11,52.416
4790,"IM-15070","Furniture","Furnishings",2015-12-11,54.92
4791,"IM-15070","Furniture","Tables",2015-12-11,364.95
4792,"IM-15070","Office Supplies","Paper",2015-12-11,85.056
4793,"IM-15070","Office Supplies","Paper",2015-12-11,27.696
4794,"MM-18055","Office Supplies","Paper",2015-06-29,24.96
4795,"MF-18250","Furniture","Furnishings",2015-03-16,43.13
4796,"CK-12595","Office Supplies","Binders",2015-08-13,5.64
4797,"MK-17905","Office Supplies","Binders",2016-05-14,57.582
4798,"MK-17905","Office Supplies","Paper",2016-05-14,31.104
4799,"MK-17905","Furniture","Furnishings",2016-05-14,30.192
4800,"MK-17905","Technology","Phones",2016-05-14,43.6
4801,"MK-17905","Office Supplies","Art",2016-05-14,4.768
4802,"MK-17905","Office Supplies","Binders",2016-05-14,10.38
4803,"MK-17905","Office Supplies","Binders",2016-05-14,13.392
4804,"MH-17455","Technology","Phones",2017-07-13,39.594
4805,"MH-17455","Furniture","Furnishings",2017-07-13,91.008
4806,"NG-18430","Office Supplies","Paper",2015-11-22,37.94
4807,"NG-18430","Office Supplies","Paper",2015-11-22,42.8
4808,"NG-18430","Office Supplies","Storage",2015-11-22,33.63
4809,"PB-19210","Office Supplies","Envelopes",2014-11-23,62.808
4810,"RE-19450","Office Supplies","Paper",2015-12-27,195.64
4811,"RE-19450","Technology","Phones",2015-12-27,239.9
4812,"EB-14110","Furniture","Chairs",2016-11-14,380.058
4813,"EB-14110","Technology","Copiers",2016-11-14,1199.976
4814,"EB-14110","Furniture","Furnishings",2016-11-14,48.576
4815,"TB-21625","Office Supplies","Paper",2016-05-08,17.94
4816,"MG-17695","Office Supplies","Paper",2014-12-26,18.264
4817,"MG-17695","Office Supplies","Appliances",2014-12-26,34.656
4818,"MG-17695","Office Supplies","Appliances",2014-12-26,81.552
4819,"MG-17695","Office Supplies","Storage",2014-12-26,227.136
4820,"LW-17125","Office Supplies","Binders",2017-06-08,10.36
4821,"PF-19120","Office Supplies","Appliances",2015-04-07,463.248
4822,"PF-19120","Technology","Accessories",2015-04-07,383.952
4823,"NZ-18565","Office Supplies","Binders",2016-07-10,44.856
4824,"CK-12205","Technology","Machines",2016-11-21,30.345
4825,"CK-12205","Furniture","Chairs",2016-11-21,127.554
4826,"CK-12205","Furniture","Furnishings",2016-11-21,77.952
4827,"JE-15610","Office Supplies","Binders",2017-11-12,14.016
4828,"JO-15145","Office Supplies","Storage",2014-11-01,69.52
4829,"JO-15145","Office Supplies","Art",2014-11-01,5.64
4830,"TT-21220","Office Supplies","Binders",2016-05-15,13.776
4831,"MS-17365","Office Supplies","Appliances",2014-11-07,245.88
4832,"MS-17365","Office Supplies","Storage",2014-11-07,36.63
4833,"MS-17365","Office Supplies","Storage",2014-11-07,22.58
4834,"MS-17365","Office Supplies","Binders",2014-11-07,12.39
4835,"MP-18175","Office Supplies","Binders",2017-10-05,39.92
4836,"MP-18175","Office Supplies","Paper",2017-10-05,61.96
4837,"MP-18175","Office Supplies","Binders",2017-10-05,19.936
4838,"FH-14350","Office Supplies","Binders",2017-06-01,3.798
4839,"FH-14350","Office Supplies","Paper",2017-06-01,27.744
4840,"FH-14350","Technology","Phones",2017-06-01,158.376
4841,"SC-20050","Furniture","Furnishings",2017-11-20,27.58
4842,"NM-18520","Office Supplies","Binders",2016-12-23,5.553
4843,"JO-15280","Office Supplies","Storage",2017-09-29,243.92
4844,"CC-12475","Office Supplies","Fasteners",2016-11-07,14.96
4845,"MZ-17515","Office Supplies","Binders",2014-04-04,7.184
4846,"MS-17830","Office Supplies","Binders",2015-07-23,10.512
4847,"GK-14620","Technology","Phones",2014-06-25,263.96
4848,"GK-14620","Office Supplies","Art",2014-06-25,71.632
4849,"GK-14620","Office Supplies","Art",2014-06-25,9.328
4850,"MC-17275","Office Supplies","Art",2014-09-08,5.88
4851,"MC-17275","Furniture","Chairs",2014-09-08,975.92
4852,"MC-17275","Office Supplies","Art",2014-09-08,303.84
4853,"MC-17275","Office Supplies","Storage",2014-09-08,485.88
4854,"LH-17155","Furniture","Furnishings",2014-12-12,12.54
4855,"LH-17155","Office Supplies","Storage",2014-12-12,8.94
4856,"LH-17155","Furniture","Furnishings",2014-12-12,9.24
4857,"PB-19150","Office Supplies","Binders",2015-01-13,70.008
4858,"PB-19150","Furniture","Furnishings",2015-01-13,77.6
4859,"PB-19150","Furniture","Furnishings",2015-01-13,464.85
4860,"SS-20140","Office Supplies","Art",2017-12-15,10.192
4861,"GK-14620","Office Supplies","Binders",2016-12-18,1793.98
4862,"GM-14455","Technology","Phones",2014-04-11,758.352
4863,"SH-19975","Office Supplies","Binders",2016-11-10,20.368
4864,"SH-19975","Office Supplies","Binders",2016-11-10,49.848
4865,"SC-20725","Technology","Phones",2017-06-26,239.97
4866,"TT-21070","Furniture","Chairs",2017-11-13,2404.704
4867,"TT-21070","Office Supplies","Binders",2017-11-13,563.024
4868,"TT-21070","Office Supplies","Storage",2017-11-13,344.91
4869,"TT-21070","Office Supplies","Labels",2017-11-13,8.64
4870,"SC-20440","Technology","Phones",2017-11-24,89.988
4871,"SC-20440","Office Supplies","Paper",2017-11-24,229.544
4872,"KL-16645","Office Supplies","Fasteners",2017-05-23,1.824
4873,"KL-16645","Office Supplies","Appliances",2017-05-23,18.32
4874,"KL-16645","Office Supplies","Storage",2017-05-23,48.816
4875,"KL-16645","Office Supplies","Binders",2017-05-23,1.188
4876,"KN-16390","Technology","Accessories",2014-12-02,119.8
4877,"SL-20155","Office Supplies","Storage",2014-10-03,61.568
4878,"SL-20155","Office Supplies","Art",2014-10-03,6.192
4879,"PW-19240","Office Supplies","Binders",2016-07-29,2.214
4880,"TB-21175","Office Supplies","Envelopes",2017-11-02,5.32
4881,"TB-21175","Furniture","Chairs",2017-11-02,975.92
4882,"TB-21175","Technology","Accessories",2017-11-02,2249.91
4883,"TB-21175","Office Supplies","Storage",2017-11-02,59.92
4884,"AH-10210","Office Supplies","Binders",2017-03-08,171.2
4885,"AH-10210","Office Supplies","Art",2017-03-08,3.36
4886,"SC-20695","Office Supplies","Paper",2014-12-16,114.2
4887,"RF-19345","Furniture","Chairs",2016-11-28,182.67
4888,"RF-19345","Technology","Accessories",2016-11-28,101.7
4889,"RF-19345","Office Supplies","Storage",2016-11-28,1126.02
4890,"RF-19345","Office Supplies","Storage",2016-11-28,1263.3
4891,"EH-13765","Office Supplies","Art",2016-12-23,8.82
4892,"EH-13765","Office Supplies","Paper",2016-12-23,37.94
4893,"EH-13765","Office Supplies","Art",2016-12-23,4.2
4894,"EH-13765","Office Supplies","Storage",2016-12-23,227.28
4895,"EH-13765","Office Supplies","Paper",2016-12-23,47.9
4896,"EH-13765","Office Supplies","Envelopes",2016-12-23,61.96
4897,"EH-13765","Office Supplies","Storage",2016-12-23,1117.92
4898,"AC-10660","Furniture","Chairs",2014-10-15,183.372
4899,"AC-10660","Office Supplies","Paper",2014-10-15,7.968
4900,"SG-20470","Office Supplies","Binders",2016-08-22,26.352
4901,"CA-12310","Office Supplies","Storage",2017-12-17,481.32
4902,"CA-12310","Office Supplies","Supplies",2017-12-17,13.98
4903,"SH-20395","Office Supplies","Binders",2017-03-07,25.92
4904,"SH-20395","Office Supplies","Labels",2017-03-07,91.59
4905,"MC-17605","Furniture","Chairs",2014-12-01,674.058
4906,"JE-15610","Office Supplies","Binders",2014-10-14,22.92
4907,"JE-15610","Office Supplies","Storage",2014-10-14,269.9
4908,"MS-17530","Office Supplies","Binders",2014-11-18,11.808
4909,"MS-17530","Technology","Phones",2014-11-18,9.588
4910,"BH-11710","Office Supplies","Envelopes",2017-01-14,18.336
4911,"BH-11710","Office Supplies","Paper",2017-01-14,36.288
4912,"BH-11710","Technology","Phones",2017-01-14,111.984
4913,"BH-11710","Office Supplies","Binders",2017-01-14,5.97
4914,"BH-11710","Office Supplies","Binders",2017-01-14,2.508
4915,"ME-17725","Office Supplies","Art",2015-09-24,35.96
4916,"ME-17725","Office Supplies","Binders",2015-09-24,14.952
4917,"MB-17305","Office Supplies","Art",2017-10-09,67.144
4918,"MB-17305","Furniture","Chairs",2017-10-09,254.058
4919,"BM-11575","Furniture","Bookcases",2016-01-02,173.94
4920,"BM-11575","Technology","Phones",2016-01-02,231.98
4921,"SC-20575","Office Supplies","Binders",2017-08-19,2.296
4922,"MH-18115","Office Supplies","Paper",2017-12-25,96.08
4923,"MH-18115","Office Supplies","Fasteners",2017-12-25,3.62
4924,"MH-18115","Office Supplies","Paper",2017-12-25,629.1
4925,"MH-18115","Technology","Phones",2017-12-25,90.48
4926,"AR-10345","Office Supplies","Art",2017-09-10,14.88
4927,"MO-17500","Furniture","Tables",2017-10-19,91.275
4928,"AD-10180","Office Supplies","Paper",2017-12-01,19.44
4929,"AD-10180","Furniture","Chairs",2017-12-01,897.15
4930,"KD-16345","Office Supplies","Art",2014-09-02,57.75
4931,"KD-16345","Office Supplies","Paper",2014-09-02,14.94
4932,"FM-14215","Office Supplies","Art",2017-03-25,23.1
4933,"ZC-21910","Office Supplies","Envelopes",2015-09-28,12.536
4934,"ZC-21910","Office Supplies","Binders",2015-09-28,1.08
